LONGITUDE,LATITUDE,Haul_Index,F_LPUE,Depth,Temperature,Salinity,Distance_to_Shore,,Current_Speed,Cuckoo,Thornback,Blonde,Spotted
-6.09745,52.63885,NIGFS/119/54/2010,0,20.17,15.991,34.131,8944.272461,,0.97,0,0,0,0
-4.52865,52.7113,NIGFS/117/61/2010,0,33.16,16.526,34.163,8000,,0.54,0,0,0,0
-5.8244,52.69535,NIGFS/111/56/2010,0,61.36,15.583,34.113,21840.33008,,1.39,0,0,0,0
-5.64665,52.90485,NIGFS/110/52/2010,0,63.54,15.489,34.136,24351.5918,,1.56,0,0,0,0
-5.76385,52.95165,NIGFS/120/53/2010,0,30.24,16.11,34.181,16278.82031,,1.38,0,0,0,0
-5.3277,52.96135,NIGFS/109/51/2010,0,83.59,14.719,34.279,43266.61719,,1.55,0,0,0,0
-5.85925,53.1871,NIGFS/106/50/2010,0,31.57,15.193,34.181,14764.82324,,0.78,0,0,0,0
-5.22975,53.1902,NIGFS/108/47/2010,43.97312069,123.91,14.584,34.34,38078.86328,,1.35,0,0,0,0
-5.99665,53.2155,NIGFS/118/49/2010,0,25.38,15.493,34.237,6708.203613,,0.75,0,0,0,0
-5.55015,53.27005,NIGFS/107/48/2010,48.47110397,86.37,14.494,34.214,36400.55078,,1.07,0,0,0,0
-5.7433,53.3514,NIGFS/94/38/2010,44.78973829,62.31,14.754,34.188,21213.20313,,0.92,0,0,0,0
-3.83095,53.4689,NIGFS/246/15/2010,0,30.55,16.799,34.089,16031.21973,,0.87,0,0,0,0
-4.28885,53.52335,NIGFS/245/16/2010,0,40.86,16.128,34.148,12369.31738,,1.48,0,0,0,0
-5.5922,53.5145,NIGFS/56/39/2010,59.77715584,90.73,12.916,34.196,28017.85156,,0.8,0,0,0,0
-5.80975,53.46455,NIGFS/93/37/2010,51.11385875,87.87,14.016,34.204,14317.82129,,0.72,0,0,0,0
-5.9623,53.64765,NIGFS/92/42/2010,62.36761291,35.95,14.071,34.205,10000,,0.51,0,0,0,0
-5.6954,53.675,NIGFS/90/40/2010,70.0429941,72.41,13.001,34.188,27202.94141,,0.54,0,0,0,0
-5.4384,53.5246,NIGFS/103/46/2010,111.1763044,91.49,13.084,34.201,39051.24609,,1.01,0,0,0,0
-3.5769,53.6686,NIGFS/247/14/2010,0,29.46,16.729,33.928,34176.01563,,0.8,0,0,0,0
-5.86585,53.7298,NIGFS/75/41/2010,61.43814433,50.82,13.539,34.185,21213.20313,,0.42,0,0,0,0
-6.02395,53.763,NIGFS/79/43/2010,66.61184234,30.6,13.999,34.201,13601.4707,,0.37,0,0,0,0
-5.12105,53.66905,NIGFS/105/21/2010,0,69.17,14.441,34.19,47010.63672,,0.93,0,0,0,0
-5.3188,53.7961,NIGFS/50/45/2010,59.75440223,73.01,13.416,34.204,44204.07031,,0.61,0,0,0,0
-5.7559,53.95785,NIGFS/70/33/2010,45.606612,48.93,13.406,34.184,18027.75586,,0.25,0,0,0,0
-3.67245,54.12885,NIGFS/250/10/2010,45.56597407,30.78,15.484,34.03,22203.60352,,0.47,0,0,0,0
-4.0281,54.03855,NIGFS/242/11/2010,0,38.79,15.268,34.051,29410.88281,,0.84,0,0,0,0
-5.0922,54.06055,NIGFS/99/26/2010,0,76.93,13.784,34.183,19026.29883,,0.56,0,0,0,0
-5.30375,54.05795,NIGFS/101/27/2010,52.73883344,100.22,12.337,34.198,29832.86914,,0.36,0,0,0,0
-5.5838,54.07885,NIGFS/17/31/2010,0,51.77,13.454,34.185,17464.24805,,0.26,0,0,0,0
-5.68575,54.2162,NIGFS/100/32/2010,0,16.62,14.665,34.259,1414.213501,,0.29,0,0,0,0
-4.91215,54.2418,NIGFS/46/29/2010,0,80.07,13.706,34.174,14317.82129,,0.59,0,0,0,0
-3.7286,54.3207,NIGFS/259/9/2010,47.76924172,35.14,15.85,33.966,17000,,0.5,0,0,0,0
-5.41,54.1812,NIGFS/81/30/2010,0,60.34,13.583,34.183,14866.06836,,0.34,0,0,0,0
-4.9392,54.3713,NIGFS/97/28/2010,0,94.99,13.27,34.176,22671.56836,,0.66,0,0,0,0
-3.8982,54.31195,NIGFS/258/8/2010,47.96501424,35.25,15.656,33.988,27018.51367,,0.51,0,0,0,0
-5.2684,54.31075,NIGFS/83/3/2010,0,84.67,13.571,34.175,15000,,0.68,0,0,0,0
-3.74085,54.3671,NIGFS/257/7/2010,49.22556895,30.83,15.925,33.942,14866.06836,,0.51,0,0,0,0
-5.46635,54.64555,NIGFS/86/2/2010,0,29.38,14.009,34.186,4123.105469,,1.26,0,0,0,0
-3.729,54.64735,NIGFS/64/6/2010,0,16.27,16.038,33.653,10000,,0.64,0,0,0,0
-3.88245,54.63725,NIGFS/256/5/2010,0,27.37,16.194,33.708,15811.3877,,0.67,0,0,0,0
-4.2957,54.5967,NIGFS/63/4/2010,0,55.32,15.933,33.891,11180.33984,,1.22,0,0,0,0
-5.57585,54.7355,NIGFS/35/1/2010,0,42.33,13.966,34.18,7071.067871,,1.04,0,0,0,0
-5.7753,53.8436,NIGFS/208/36/2010,59.83542781,55.63,13.468,34.184,28301.94336,,0.34,0,0,0,0
-4.62965,53.7137,NIGFS/102/20/2010,0,61.99,14.974,34.147,34525.35156,,1.12,0,0,0,0
-6.07885,53.86715,NIGFS/73/44/2010,62.11321575,30.26,13.948,34.195,11045.36035,,0.24,0,0,0,0
-3.66325,53.7551,NIGFS/249/13/2010,0,38.02,16.321,33.981,41000,,0.8,0,0,0,0
-4.07805,53.7645,NIGFS/243/62/2010,0,42.86,15.905,34.046,41629.31641,,1.08,0,0,0,0
-4.15245,53.80575,NIGFS/243/17/2010,0,47.64,15.75,34.062,42201.89844,,1.13,0,0,0,0
-5.08445,53.8959,NIGFS/96/23/2010,68.28228775,66.55,14.378,34.18,24839.48438,,0.59,0,0,0,0
-4.7679,53.78475,NIGFS/77/19/2010,0,75.56,14.721,34.15,30016.66211,,0.98,0,0,0,0
-5.003,53.9237,NIGFS/51/22/2010,205.9208758,64.63,14.403,34.174,18384.77734,,0.68,0,0,0,0
-5.99325,53.87395,NIGFS/71/35/2010,61.03868749,35.03,13.746,34.189,15811.3877,,0.26,0,0,0,0
-5.2717,53.8737,NIGFS/216/24/2010,47.15570452,81.63,13.471,34.203,35846.89844,,0.52,0,0,0,0
-3.83285,53.885,NIGFS/342/12/2010,0,36.44,15.686,34.027,44294.46875,,0.83,0,0,0,0
-5.01695,54.0338,NIGFS/48/25/2010,0,65.15,14.285,34.181,14035.66797,,0.63,0,0,0,0
-4.3799,54.01645,NIGFS/76/18/2010,0,45.23,14.896,34.096,14866.06836,,1.11,0,0,0,0
-5.70675,53.9227,NIGFS/88/34/2010,50.26342639,63.32,13.323,34.184,22472.20508,,0.28,0,0,0,0
-4.142,53.8011,NIGFS/243/20/2010,0,46.43,15.75,34.062,42801.86719,,1.13,0,0,0,0
-4.9065,52.3562,NIGFS/115/58/2010,0,52.12,15.555,34.588,30016.66211,,0.95,0,0,0,0
-5.87645,52.34545,NIGFS/113/47/2010,0,80.55,14.204,34.73,30805.84375,,1.43,0,0,0,0
-6.04555,52.54595,NIGFS/112/49/2010,45.4375,31.28,15.646,34.129,11180.33984,,1.33,0,0,0,0
-5.77995,52.5717,NIGFS/114/48/2010,0,66.02,14.795,34.279,28000,,1.39,0,0,0,0
-6.0981,52.6327,NIGFS/119/50/2010,0,19.69,16.008,34.143,8944.272461,,0.97,0,0,0,0
-5.8107,52.731,NIGFS/111/59/2010,65.83573711,61.27,15.661,34.111,21931.71289,,1.41,0,0,0,0
-4.53255,52.7082,NIGFS/117/56/2010,0,34.48,16.526,34.163,8000,,0.54,0,0,0,0
-5.31745,52.99825,NIGFS/109/55/2010,0,85.07,14.709,34.281,44283.17969,,1.48,0,0,0,0
-5.22345,53.2242,NIGFS/108/54/2010,0,102.04,14.519,34.312,36221.54297,,1.31,0,0,0,0
-5.8561,53.1829,NIGFS/106/52/2010,0,31.6,15.198,34.179,14317.82129,,0.78,0,0,0,0
-5.99965,53.21985,NIGFS/118/51/2010,0,28.33,15.475,34.245,6708.203613,,0.73,0,0,0,0
-5.55235,53.2307,NIGFS/107/53/2010,48.44041207,68.93,14.582,34.213,35440.08984,,1.13,0,0,0,0
-5.78015,53.4002,NIGFS/94/46/2010,46.74540694,79.21,14.386,34.202,18027.75586,,0.83,0,0,0,0
-3.77855,53.4782,NIGFS/246/23/2010,0,31.37,16.838,34.089,17720.04492,,0.86,0,0,0,0
-4.9648,54.18765,NIGFS/46/14/2010,0,80.56,13.472,34.177,16124.51563,,0.62,0,0,0,0
-5.38695,54.2484,NIGFS/81/11/2010,0,48.15,14.037,34.192,11180.33984,,0.48,0,0,0,0
-3.71135,54.29435,NIGFS/259/29/2010,46.37448661,35.28,15.779,33.992,18384.77734,,0.5,0,0,0,0
-4.89835,54.3004,NIGFS/97/13/2010,0,69.77,13.84,34.172,15811.3877,,0.59,0,0,0,0
-3.9345,54.35885,NIGFS/258/30/2010,30.4785794,39.44,15.768,33.979,25612.49805,,0.57,0,0,0,0
-5.28435,54.34215,NIGFS/83/35/2010,0,69.61,13.565,34.174,12529.96484,,0.69,0,0,0,0
-3.7575,54.41615,NIGFS/257/31/2010,27.41450395,27.53,16.039,33.847,12727.92285,,0.51,0,0,0,0
-5.436,54.5973,NIGFS/86/36/2010,0,45.89,14.096,34.199,4242.640625,,1.15,0,0,0,0
-3.7582,54.5856,NIGFS/64/32/2010,0,20.45,16.053,33.633,10295.63086,,0.48,0,0,0,0
-4.19005,54.62135,NIGFS/63/34/2010,0,53.33,16.129,33.796,13453.62402,,0.9,0,0,0,0
-3.97545,54.61875,NIGFS/256/33/2010,0,34.18,16.173,33.796,17000,,0.72,0,0,0,0
-5.6415,54.7254,NIGFS/35/37/2010,0,19.67,13.957,34.184,5000,,0.53,0,0,0,0
-3.6389,54.0867,NIGFS/250/27/2010,54.43113399,27.87,15.794,33.999,23600.84766,,0.56,0,0,0,0
-4.0377,54.11205,NIGFS/242/28/2010,0,31.62,15.159,34.058,25632.01172,,0.72,0,0,0,0
-5.5281,54.12145,NIGFS/17/9/2010,225.2492742,49.33,13.503,34.185,14422.20508,,0.26,0,0,0,0
-5.04305,54.09875,NIGFS/99/15/2010,0,64.17,13.618,34.181,16155.49512,,0.63,0,0,0,0
-5.42015,53.5567,NIGFS/103/43/2010,70.1434964,85.44,13.136,34.203,40447.5,,0.95,0,0,0,0
-5.8897,53.5692,NIGFS/92/44/2010,50.9431199,45.97,14.111,34.208,12165.52539,,0.61,0,0,0,0
-5.69085,53.6254,NIGFS/90/3/2010,69.11193643,72.87,13.02,34.189,25179.35742,,0.59,0,0,0,0
-3.62665,53.61675,NIGFS/247/22/2010,0,28.37,16.753,33.957,33615.47266,,0.82,0,0,0,0
-5.0584,53.70405,NIGFS/105/42/2010,0,56.05,14.541,34.189,41146.07813,,0.95,0,0,0,0
-5.8376,53.6734,NIGFS/75/38/2010,66.95671829,57.55,13.426,34.187,18357.55859,,0.48,0,0,0,0
-5.9811,53.6886,NIGFS/79/5/2010,64.57027153,35.15,13.957,34.201,13892.44336,,0.44,0,0,0,0
-5.35485,53.743,NIGFS/50/39/2010,63.41115164,83.4,12.984,34.207,48918.30078,,0.64,0,0,0,0
-4.6569,53.74705,NIGFS/102/19/2010,0,66.55,14.907,34.142,34928.49609,,1.09,0,0,0,0
-3.714,53.78575,NIGFS/249/25/2010,0,33.89,16.126,33.994,44000,,0.77,0,0,0,0
-5.7817,53.7881,NIGFS/208/2/2010,61.20259041,57.13,13.432,34.185,29154.75977,,0.38,0,0,0,0
-4.30385,52.28985,NIGFS/116/57/2010,0,20.18,17.292,34.162,6403.124512,,0.47,0,0,0,0
-5.8316,53.5242,NIGFS/93/45/2010,58.11735716,62.48,13.881,34.201,12369.31738,,0.65,0,0,0,0
-5.66175,53.52885,NIGFS/56/4/2010,69.00133512,75.49,13.017,34.192,25179.35742,,0.67,0,0,0,0
-4.2671,53.5115,NIGFS/245/24/2010,0,39.22,16.249,34.142,11401.75391,,1.45,0,0,0,0
-6.0476,53.80255,NIGFS/73/6/2010,68.53194167,29.76,14.008,34.201,12000,,0.32,0,0,0,0
-5.10885,53.85735,NIGFS/96/41/2010,61.48276577,63.08,14.422,34.177,29698.48438,,0.61,0,0,0,0
-4.71725,53.82385,NIGFS/77/18/2010,0,70.2,14.676,34.145,26476.4043,,1,0,0,0,0
-4.99225,53.88925,NIGFS/51/17/2010,0,60.42,14.373,34.173,22203.60352,,0.68,0,0,0,0
-5.89425,53.907,NIGFS/71/7/2010,55.21490151,42.12,13.498,34.187,17204.65039,,0.25,0,0,0,0
-5.24735,53.8965,NIGFS/216/40/2010,51.34481025,82.91,13.174,34.206,33120.99219,,0.47,0,0,0,0
-3.8464,53.9455,NIGFS/342/26/2010,0,33.95,15.552,34.03,41629.31641,,0.77,0,0,0,0
-5.70825,53.94315,NIGFS/88/1/2010,43.48857603,59.99,13.343,34.184,20808.65234,,0.27,0,0,0,0
-5.7452,53.9962,NIGFS/70/8/2010,50.94449546,40.87,13.52,34.186,15556.34863,,0.26,0,0,0,0
-4.98605,54.00345,NIGFS/48/16/2010,0,55.22,14.432,34.171,13928.38867,,0.76,0,0,0,0
-4.44945,54.00065,NIGFS/76/21/2010,0,44.77,14.879,34.1,13416.40723,,1.22,0,0,0,0
-5.31375,54.096,NIGFS/101/12/2010,0,111.27,12.328,34.198,26172.50391,,0.32,0,0,0,0
-5.68095,54.17235,NIGFS/100/10/2010,0,24.91,14.079,34.211,6324.555176,,0.3,0,0,0,0
-3.8522,53.4668,NIGFS/246/49/2011,0,30.47,16.758,34.09,15000,,0.89,0,0,0,0
-5.81305,53.4456,NIGFS/94/16/2011,49.75206385,83.17,14.141,34.206,14866.06836,,0.74,0,0,0,0
-5.5531,53.23005,NIGFS/107/15/2011,48.44041207,68.93,14.582,34.213,35440.08984,,1.13,0,0,0,0
-6.01555,53.2522,NIGFS/118/36/2011,0,26.48,15.587,34.26,6082.762695,,0.68,0,0,0,0
-5.22875,53.20025,NIGFS/108/14/2011,43.97312069,120.69,14.584,34.34,37656.33984,,1.35,0,0,0,0
-5.85675,53.18565,NIGFS/106/35/2011,0,31.57,15.193,34.181,14764.82324,,0.78,0,0,0,0
-5.57145,54.73175,NIGFS/35/23/2011,0,42.13,13.988,34.18,7071.067871,,0.92,0,0,0,0
-4.03285,54.6025,NIGFS/256/60/2011,0,36.35,16.184,33.806,19235.38477,,0.74,0,0,0,0
-3.78405,54.5555,NIGFS/64/59/2011,0,22.24,16.149,33.629,10295.63086,,0.5,0,0,0,0
-4.1498,54.63085,NIGFS/63/61/2011,0,47.07,16.144,33.778,15264.33789,,0.87,0,0,0,0
-5.4652,54.64075,NIGFS/86/24/2011,0,30.44,14.009,34.186,4000,,1.26,0,0,0,0
-3.78835,54.45235,NIGFS/257/58/2011,139.5918367,25.62,16.09,33.794,11661.90332,,0.54,0,0,0,0
-5.3108,54.41315,NIGFS/83/22/2011,0,92.16,13.675,34.17,8544.003906,,0.79,0,0,0,0
-3.94245,54.3776,NIGFS/258/57/2011,61.11111111,39.92,15.865,33.964,25238.85938,,0.58,0,0,0,0
-3.6903,54.2313,NIGFS/259/56/2011,52.43023707,32.61,15.517,34.017,19416.48828,,0.46,0,0,0,0
-4.93115,54.3654,NIGFS/97/1/2011,0,90.49,13.27,34.176,22022.71484,,0.66,0,0,0,0
-5.4115,54.18035,NIGFS/81/25/2011,0,60.33,13.583,34.183,14866.06836,,0.34,0,0,0,0
-5.0037,54.1498,NIGFS/46/2/2011,0,85.06,13.185,34.181,16278.82031,,0.61,0,0,0,0
-5.6807,54.1181,NIGFS/100/27/2011,0,29.32,13.81,34.198,13152.94629,,0.26,0,0,0,0
-5.58895,54.084,NIGFS/17/26/2011,0,49.28,13.454,34.185,16492.42188,,0.26,0,0,0,0
-4.03225,54.0516,NIGFS/242/54/2011,0,36.59,15.256,34.05,28844.41016,,0.81,0,0,0,0
-5.0874,54.06285,NIGFS/99/3/2011,0,77.2,13.784,34.183,18027.75586,,0.56,0,0,0,0
-3.6695,54.0401,NIGFS/250/55/2011,0,29.47,15.756,34.006,26925.82227,,0.63,0,0,0,0
-5.33725,54.16315,NIGFS/101/21/2011,0,80.97,13.425,34.174,19798.99023,,0.32,0,0,0,0
-5.75415,53.9519,NIGFS/70/28/2011,45.606612,50.78,13.375,34.183,18867.96094,,0.26,0,0,0,0
-4.5082,53.9825,NIGFS/76/9/2011,0,39.37,14.848,34.106,11661.90332,,1.32,0,0,0,0
-5.0115,54.043,NIGFS/48/7/2011,0,68.71,14.285,34.181,13038.4043,,0.63,0,0,0,0
-5.2642,53.8857,NIGFS/216/4/2011,55.98124729,87.94,12.882,34.21,35355.33984,,0.47,0,0,0,0
-5.6826,54.01365,NIGFS/88/29/2011,43.22727273,43.33,13.416,34.184,17804.49219,,0.25,0,0,0,0
-3.83875,53.9982,NIGFS/342/53/2011,0,34,15.516,34.029,39560.08203,,0.73,0,0,0,0
-5.84845,53.906,NIGFS/71/30/2011,56.19335639,44.68,13.46,34.187,19416.48828,,0.27,0,0,0,0
-5.14715,53.80575,NIGFS/96/5/2011,91.88095909,67.95,14.493,34.175,36124.78125,,0.69,0,0,0,0
-5.01925,53.9243,NIGFS/51/8/2011,205.9208758,53.87,14.391,34.176,19849.43359,,0.65,0,0,0,0
-5.7827,53.75575,NIGFS/208/31/2011,59.64044391,61.68,13.399,34.185,26907.24805,,0.41,0,0,0,0
-6.099,53.87295,NIGFS/73/32/2011,58.54328622,29.14,14.026,34.196,11180.33984,,0.23,0,0,0,0
-3.66625,53.76055,NIGFS/249/51/2011,0,37.42,16.261,33.981,41000,,0.78,0,0,0,0
-4.65865,53.8604,NIGFS/77/11/2011,0,81.05,14.735,34.136,23409.39844,,1.2,0,0,0,0
-4.20465,53.8391,NIGFS/243/52/2011,0,46.67,15.612,34.072,37202.15234,,1.16,0,0,0,0
-4.634,53.7137,NIGFS/102/10/2011,0,66.05,14.974,34.147,34525.35156,,1.12,0,0,0,0
-5.3225,53.7914,NIGFS/50/6/2011,59.75440223,73.73,13.416,34.204,44204.07031,,0.61,0,0,0,0
-5.0145,53.7288,NIGFS/105/12/2011,0,54.49,14.602,34.185,38078.86328,,0.94,0,0,0,0
-6.0099,53.7447,NIGFS/79/33/2011,66.87918125,32.28,13.935,34.198,14317.82129,,0.38,0,0,0,0
-5.85715,53.7372,NIGFS/75/20/2011,61.49764219,51.24,13.539,34.185,22627.41602,,0.42,0,0,0,0
-5.8814,53.5515,NIGFS/92/34/2011,50.9431199,44.15,14.055,34.206,11661.90332,,0.62,0,0,0,0
-3.5735,53.6686,NIGFS/247/50/2011,0,29.46,16.729,33.928,34176.01563,,0.8,0,0,0,0
-5.4294,53.53295,NIGFS/103/17/2011,86.12555219,89.52,13.188,34.202,39115.21484,,1,0,0,0,0
-5.69795,53.67225,NIGFS/90/19/2011,70.0429941,71.5,13.042,34.188,27202.94141,,0.55,0,0,0,0
-5.7996,53.46175,NIGFS/93/37/2011,47.00810217,80.59,13.909,34.202,15297.05859,,0.71,0,0,0,0
-4.229,53.52765,NIGFS/245/48/2011,0,44.19,16.216,34.126,14317.82129,,1.38,0,0,0,0
-5.7751,53.5092,NIGFS/56/18/2011,53.70939335,67.96,13.647,34.196,17117.24219,,0.67,0,0,0,0
-5.3294,52.9646,NIGFS/109/13/2011,0,83.59,14.719,34.279,43266.61719,,1.55,0,0,0,0
-5.6569,52.8769,NIGFS/110/38/2011,44.36174489,68.27,15.547,34.127,25942.24414,,1.53,0,0,0,0
-5.76215,52.8697,NIGFS/120/39/2011,0,44.92,16.149,34.151,18357.55859,,1.44,0,0,0,0
-4.47735,52.72655,NIGFS/117/47/2011,0,28.99,16.565,34.133,7615.773438,,0.51,0,0,0,0
-5.81425,52.72825,NIGFS/111/40/2011,353.1666667,61.27,15.661,34.111,21931.71289,,1.41,0,0,0,0
-6.09795,52.6367,NIGFS/119/42/2011,0,19.34,15.991,34.131,8944.272461,,0.97,0,0,0,0
-5.7743,52.60885,NIGFS/114/41/2011,0,59.82,14.93,34.215,29681.64453,,1.39,0,0,0,0
-6.0424,52.5499,NIGFS/112/43/2011,336.1481481,31.52,15.646,34.129,11045.36035,,1.33,0,0,0,0
-5.8749,52.35205,NIGFS/113/44/2011,0,79.4,14.204,34.73,30232.43359,,1.43,0,0,0,0
-4.91485,52.34725,NIGFS/115/45/2011,0,52.42,15.555,34.588,28231.1875,,0.95,0,0,0,0
-4.26475,52.3095,NIGFS/116/46/2011,0,20.83,17.27,34.122,6708.203613,,0.44,0,0,0,0
-5.3815,54.2377,NIGFS/81/13/2011,0,48.83,13.942,34.186,12206.55566,,0.45,0,0,0,0
-3.7184,54.2875,NIGFS/259/43/2011,43.25045848,35.2,15.686,34.003,18384.77734,,0.49,0,0,0,0
-4.9109,54.3312,NIGFS/97/7/2011,0,75.71,13.726,34.173,17691.80664,,0.63,0,0,0,0
-3.93195,54.31175,NIGFS/258/37/2011,45.36163016,33,15.701,33.978,25019.99219,,0.51,0,0,0,0
-5.28255,54.33715,NIGFS/83/3/2011,0,69.76,13.565,34.174,12529.96484,,0.69,0,0,0,0
-3.74825,54.4124,NIGFS/257/44/2011,27.41450395,27.11,16.039,33.847,12727.92285,,0.51,0,0,0,0
-3.77585,54.5639,NIGFS/64/45/2011,0,21.76,16.118,33.608,10816.6543,,0.47,0,0,0,0
-5.41715,54.5695,NIGFS/86/2/2011,0,42.29,14.085,34.193,4123.105469,,1.1,0,0,0,0
-3.9635,54.61275,NIGFS/256/46/2011,0,33.01,16.171,33.804,18000,,0.71,0,0,0,0
-5.69175,54.7249,NIGFS/35/1/2011,0,16.02,13.896,34.181,2236.068115,,0.39,0,0,0,0
-5.6666,53.49535,NIGFS/56/24/2011,62.19557935,69.28,13.45,34.195,23021.72852,,0.74,0,0,0,0
-5.80745,53.4852,NIGFS/93/18/2011,54.7448923,79.28,13.918,34.203,14035.66797,,0.7,0,0,0,0
-5.4029,53.60465,NIGFS/103/26/2011,55.42138047,84.02,13.045,34.205,42449.96875,,0.84,0,0,0,0
-5.9374,53.613,NIGFS/92/16/2011,64.80778415,38.87,14.127,34.208,9486.833008,,0.55,0,0,0,0
-5.698,53.6328,NIGFS/90/25/2011,65.32588347,72.96,13.064,34.189,25317.97852,,0.57,0,0,0,0
-3.63405,53.62285,NIGFS/247/40/2011,0,27.9,16.726,33.958,34481.87891,,0.82,0,0,0,0
-5.8497,53.71525,NIGFS/75/19/2011,65.66886082,53.52,13.514,34.185,21260.29297,,0.45,0,0,0,0
-5.1075,53.67875,NIGFS/105/28/2011,51.07759501,71.15,14.47,34.189,45650.84766,,0.93,0,0,0,0
-5.9838,53.6782,NIGFS/79/15/2011,64.57027153,34.04,14.045,34.203,13038.4043,,0.46,0,0,0,0
-5.34945,53.7722,NIGFS/50/27/2011,60.27417631,81.61,12.579,34.212,47010.63672,,0.61,0,0,0,0
-4.68075,53.7836,NIGFS/102/33/2011,0,60.42,14.829,34.141,30805.84375,,1.08,0,0,0,0
-3.69085,53.76775,NIGFS/249/41/2011,0,34.31,16.226,33.99,43000,,0.79,0,0,0,0
-5.7791,53.82385,NIGFS/208/20/2011,64.16673543,55.3,13.47,34.184,29017.23633,,0.36,0,0,0,0
-4.18,53.82225,NIGFS/243/34/2011,0,48.88,15.683,34.067,39408.12109,,1.15,0,0,0,0
-4.67525,53.8511,NIGFS/77/32/2011,0,58.98,14.72,34.14,24351.5918,,1.12,0,0,0,0
-5.14415,53.8247,NIGFS/96/29/2011,60.74206195,67.1,14.474,34.176,34655.44531,,0.65,0,0,0,0
-6.0549,53.82225,NIGFS/73/14/2011,73.2119665,29.72,14.014,34.197,11180.33984,,0.28,0,0,0,0
-4.9675,53.8552,NIGFS/51/30/2011,0,76.74,14.39,34.167,24596.74805,,0.77,0,0,0,0
-5.895,53.89865,NIGFS/71/10/2011,55.26597138,42.72,13.498,34.187,18027.75586,,0.25,0,0,0,0
-5.2342,53.91325,NIGFS/216/9/2011,58.04835499,74.88,13.528,34.201,32202.48438,,0.48,0,0,0,0
-3.83405,53.9627,NIGFS/342/35/2011,38,34.97,15.538,34.029,40853.39844,,0.75,0,0,0,0
-5.6874,53.9692,NIGFS/88/21/2011,62.15673084,54.85,13.364,34.182,19798.99023,,0.27,0,0,0,0
-4.9927,54.00695,NIGFS/48/8/2011,0,55.87,14.407,34.174,13601.4707,,0.71,0,0,0,0
-5.741,54.0171,NIGFS/70/11/2011,60.28092467,38.03,13.579,34.19,14142.13574,,0.27,0,0,0,0
-4.4239,54.0044,NIGFS/76/31/2011,0,43.13,14.882,34.098,14422.20508,,1.18,0,0,0,0
-4.0544,54.10995,NIGFS/242/36/2011,0,31.3,15.159,34.058,25079.87305,,0.72,0,0,0,0
-3.6695,54.06685,NIGFS/343/42/2011,244.3608472,30.69,15.725,34.008,26305.89258,,0.61,0,0,0,0
-5.51985,54.12565,NIGFS/17/22/2011,225.2492742,49.12,13.521,34.184,15000,,0.27,0,0,0,0
-5.00985,54.13455,NIGFS/99/5/2011,0,79.71,13.462,34.179,15811.3877,,0.62,0,0,0,0
-5.3283,54.1409,NIGFS/101/4/2011,0,74.64,13.42,34.173,22627.41602,,0.33,0,0,0,0
-5.6875,54.141,NIGFS/100/12/2011,0,27.32,13.866,34.2,9219.543945,,0.26,0,0,0,0
-4.928,54.2242,NIGFS/46/6/2011,0,79.89,13.761,34.174,14317.82129,,0.6,0,0,0,0
-4.26335,52.308,NIGFS/116/53/2011,0,21.71,17.234,34.116,6708.203613,,0.43,0,0,0,0
-4.9479,52.3179,NIGFS/115/54/2011,0,53.47,15.573,34.594,26925.82227,,0.99,0,0,0,0
-5.54935,53.2729,NIGFS/107/47/2011,48.47110397,86.37,14.494,34.214,36400.55078,,1.07,0,0,0,0
-5.7994,53.42085,NIGFS/94/23/2011,49.78547857,64.07,14.15,34.206,16643.31641,,0.76,0,0,0,0
-3.7858,53.4805,NIGFS/246/38/2011,0,31.33,16.838,34.089,17720.04492,,0.86,0,0,0,0
-4.2149,53.50035,NIGFS/245/39/2011,0,38.75,16.328,34.126,10816.6543,,1.38,0,0,0,0
-4.47805,52.72485,NIGFS/117/52/2011,0,28.99,16.565,34.133,7615.773438,,0.51,0,0,0,0
-5.7739,52.83545,NIGFS/120/51/2011,0,61.18,16.033,34.139,19697.71484,,1.42,0,0,0,0
-5.87795,52.3485,NIGFS/113/55/2011,0,78.7,14.274,34.689,30232.43359,,1.43,0,0,0,0
-6.0431,52.54745,NIGFS/112/56/2011,336.1481481,32.19,15.646,34.129,11180.33984,,1.33,0,0,0,0
-5.7761,52.60015,NIGFS/114/57/2011,0,62.05,14.93,34.215,30016.66211,,1.39,0,0,0,0
-5.81265,52.7281,NIGFS/111/58/2011,353.1666667,61.27,15.661,34.111,21931.71289,,1.41,0,0,0,0
-5.65835,52.87865,NIGFS/110/50/2011,44.36174489,66.48,15.547,34.127,25495.09766,,1.53,0,0,0,0
-5.32795,52.96805,NIGFS/109/49/2011,0,83.8,14.719,34.279,43266.61719,,1.55,0,0,0,0
-5.22685,53.22575,NIGFS/108/48/2011,0,102.04,14.519,34.312,36221.54297,,1.31,0,0,0,0
-5.99495,53.2083,NIGFS/118/17/2011,0,30.31,15.448,34.227,6324.555176,,0.77,0,0,0,0
-5.7569,54.0555,NIGFS/70/9/2012,0,30.41,13.7,34.193,9433.980469,,0.29,0,0,0,0
-4.3801,54.01745,NIGFS/76/34/2012,0,45.23,14.896,34.096,14866.06836,,1.11,0,0,0,0
-5.70805,53.9179,NIGFS/88/24/2012,50.26342639,63.54,13.323,34.184,23323.80664,,0.28,0,0,0,0
